Title,Company,Location,Date Posted,Technologies,Experience,Contract Type,Job Type,Seniority,Description,URL
Senior Data Engineer,HAYS,N/A,01/04/2025Actualizada,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Tu nueva empresa Empresa multinacional, líder global el sector de Data&Analytics
Tu nuevo puesto 
 - Diseño y construcción de infraestructuras de datos 
 - Gestión del flujo de datos 
 - Optimización de bases de datos 
 - Limpieza y preparación de datos 
 - Diseñar e Implementar pipelines de datos utilizando herramientas como Azure Data Factory, Azure Databricks, y otras tecnologías de Azure 
 - Gestionar clientes, detectar sus necesidades y desarrollar oportunidades 
Qué necesitarás para encajar con el puesto 
 - Estudios en ingeniería, matemáticas, ciencia de datos o similares 
 - Más de 3 años de experiencia en el campo de los datos 
 - Conocimientos avanzados de SQL 
 - Conocimiento en Pyspark + Databricks y/o Snowflake 
 - Inglés avanzado es un PLUS 
 - Capacidad de gestionar equipos pequeños es un PLUS 
Qué obtendrás a cambio 
 - Empresa internacional, joven y dinámica 
 - Modalidad de trabajo hibrida (muy flexible) 
 - Viernes horario intensivo 
 - Verano horario intensivo (meses de julio y agosto) 
 - Ubicación: Barcelona 
 - Plan de carrera 
 - Salario variable (37.000 - 45.000 euros b/a)",https://www.tecnoempleo.com/senior-data-engineer-hays/pyspark-sql-databricks/rf-b651170b422dd3175d43
Ingeniero líder software de datos,EPAM,Málaga,España,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						¿Eres una persona profesional de mente abierta y con fluidez en el lenguaje de programación Scala? Si eso te describe, esta podría ser la oportunidad perfecta para unirte a EPAM como Líder en Ingeniería de Datos. Estamos buscando a alguien que trabaje en equipo, con excelentes habilidades de comunicación y organización, maestría en ingeniería y un nivel de inglés B2+/C1 para comunicarse fluidamente con interlocutores angloparlantes, compartir ideas y razonamientos.
Como parte de este proyecto, nuestros equipos de Datos están trabajando en migrar los flujos de trabajo de los Productos de Datos desde Oracle a Databricks. En EPAM, entrarás a un ambiente de trabajo dinámico y ágil, yudando a clientes del Fortune 1000 mientras te adhieres a las mejores prácticas de ingeniería. Si eres una persona experta en Scala con una pasión por transformar soluciones de datos, únete a nosotros en Madrid, Málaga o de manera remota a través de España para estar en la vanguardia de la innovación con EPAM.
#LI-DNI 
¿Cuáles serán tus funciones?
  - Desarrollar, monitorear y operar el flujo de datos más utilizado y crítico en el cliente Datos de Órdenes de Venta (incl. información posterior a la orden, e.g., envío, devolución, pago)
 - Consultar con analistas, científicos de datos y gerentes de producto para construir y mejorar continuamente el KPI de ""Fuente Única de Verdad"" para la dirección del negocio, como la medición central de Contribución al Beneficio (PC II)
 - Redesarrollar antiguos flujos de trabajo heredados a nuevas versiones avanzadas y estándares que sean fáciles de mantener y escalables para demandas futuras
 - Aprovechar y mejorar un conjunto de tecnologías basadas en la nube que incluye AWS, Databricks, Kubernetes, Spark, Airflow, Python y Scala
 
¿Qué buscamos?
  - Experiencia en Apache Spark junto con Spark Streaming
 - Sólida experiencia práctica con Databricks y delta-lake
 - Fluidez en el lenguaje de programación Scala
 - Experiencia en SQL
 - Buen conocimiento y experiencia práctica con CI/CD
 - Amplia experiencia de trabajo con GitHub
 - Fluidez trabajando con el entorno de AWS
 - Capacidad para construir flujos de trabajo con Apache Airflow
 
Te dará una ventaja
  - Presto
 - Superset
 - Starburst
 - Oracle & Exasol
 
¿Qué ofrecemos?
  - Seguro médico privado
 - Plan de Compra de Acciones para Empleadxs de EPAM
 - Baja por enfermedad pagada al 100%
 - Programa de Referenciados
 - Certificación profesional
 - Cursos de idiomas",https://www.tecnoempleo.com/ingeniero-lider-software-datos-epam/aws-databricks-kubernetes-spark-airflo/rf-0bc21522820c63066b46
Business Analyst & Data Architect,HAYS,N/A,01/04/2025Actualizada,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Hays is collaborating with an American company specialized in the design and improvement of vehicle, consumer and business connectivity worldwide, including connected automotive systems; audio and visual products, business automation and service connectivity.
We are looking for a Business Analyst & Data Architect, to join the team.
Which are the functions?
- Act as the primary liaison between the Value Stream and Digital teams, ensuring alignment of business needs with digital solutions. 
 - Oversee and drive the delivery of the Value Stream Business Case, streamlining documentation of business cases and data flows. 
 - Collaborate with cross-functional teams to document and refine the v0.8 Auto Data 360, including data consumption, data domains, data product mapping, and key data elements. 
 - Define and document the technical architecture, ensuring close alignment with the Digital team to support strategic decision-making. 
 - Support the global implementation of v0.8 Automotive Data 360 through 2025, ensuring seamless execution and alignment with business objectives. 
 - Apply deep business and technical expertise in data architecture and digital transformation, driving efficiency and innovation. 
 - Demonstrate leadership, collaboration, and problem-solving skills to influence decision-making and deliver results in a fast-paced environment 
Which are the requirements?
- 8+ years of experience in business analysis, data architecture, or digital transformation roles. 
 - Strong expertise in data architecture, business case development, and technical documentation. 
 - Proven ability to collaborate with cross-functional teams, aligning business and digital strategies. 
 - Excellent problem-solving, and communication skills to drive complex discussions, and project execution and decision-making. 
 - English B2. 
What we Offer?
Competitive Salary 
 - Freelance Project. Full remote 
 - Flexible schedule 
We are waiting for profiles like yours, passionate about technology and who want to face a new challenge. If this is the case for you, sign up for the offer so we can tell you more!",https://www.tecnoempleo.com/business-analyst-data-architect-hays/data/rf-8b521944d22b03387146
"Data Scientist AI/ML, AWS",Amazon,Madrid,España,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						The Amazon Web Services Professional Services (ProServe) team is seeking a skilled Delivery Consultant to join our team at Amazon Web Services (AWS). In this role, you´ll work closely with customers to design, implement, and manage AWS solutions that meet their technical requirements and business objectives. You´ll be a key player in driving customer success through their cloud journey, providing technical expertise and best practices throughout the project lifecycle.
Possessing a deep understanding of AWS products and services, as a Delivery Consultant you will be proficient in architecting complex, scalable, and secure solutions tailored to meet the specific needs of each customer. You´ll work closely with stakeholders to gather requirements, assess current infrastructure, and propose effective migration strategies to AWS. As trusted advisors to our customers, providing guidance on industry trends, emerging technologies, and innovative solutions, you will be responsible for leading the implementation process, ensuring adherence to best practices, optimizing performance, and managing risks throughout the project.
The AWS Professional Services organization is a global team of experts that help customers realize their desired business outcomes when using the AWS Cloud. We work together with customer teams and the AWS Partner Network (APN) to execute enterprise cloud computing initiatives. Our team provides assistance through a collection of offerings which help customers achieve specific outcomes related to enterprise cloud adoption. We also deliver focused guidance through our global specialty practices, which cover a variety of solutions, technologies, and industries.
Key job responsibilities
As an experienced technology professional, you will be responsible for:
1.Designing and implementing complex, scalable, and secure AWS solutions tailored to customer needs
2.Providing technical guidance and troubleshooting support throughout project delivery
3.Collaborating with stakeholders to gather requirements and propose effective migration strategies
4.Acting as a trusted advisor to customers on industry trends and emerging technologies
5.Sharing knowledge within the organization through mentoring, training, and creating reusable artifacts
A day in the life
Diverse Experiences
AWS values diverse experiences. Even if you do not meet all of the preferred qualifications and skills listed in the job description, we encourage candidates to apply. If your career is just starting, hasn´t followed a traditional path, or includes alternative experiences, don´t let it stop you from applying.
Why AWS?
Amazon Web Services (AWS) is the world´s most comprehensive and broadly adopted cloud platform. We pioneered cloud computing and never stopped innovating - that´s why customers from the most successful startups to Global 500 companies trust our robust suite of products and services to power their businesses.
Inclusive Team Culture
AWS values curiosity and connection. Our employee-led and company-sponsored affinity groups promote inclusion and empower our people to take pride in what makes us unique. Our inclusion events foster stronger, more collaborative teams. Our continual innovation is fueled by the bold ideas, fresh perspectives, and passionate voices our teams bring to everything we do.
Mentorship & Career Growth
We´re continuously raising our performance bar as we strive to become Earth´s Best Employer. That´s why you´ll find endless knowledge-sharing, mentorship and other career-advancing resources here to help you develop into a better-rounded professional.
Work/Life Balance
We value work-life harmony. Achieving success at work should never come at the expense of sacrifices at home, which is why we strive for flexibility as part of our working culture. When we feel supported in the workplace and at home, there´s nothing we can´t achieve.",https://www.tecnoempleo.com/data-scientist-ai-ml-aws-amazon/aws-data/rf-41cb15e8928ce33c3040
Data acquisition lead,Axiom Software Solutions,Gotland,Suecia,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Data Acquisition Lead  
Location: Stockholm, Sweden (Hybrid)  
Duration: 6-12 months  
Rate: Open for the right candidate  
 
• Plan and drive the Data Acquisition epic to establish a common Data Acquisition capability that can serve the new data product ways of working  
• Perform analysis & run workshops together with appointed architect to define target state and transition plan for Data Acquisition  
• Close collaboration, coordination and requirements to Infra ART to ensure implementation of infrastructure components in accordance with Data Acquisition framework and data architecture  
• Gather requirements and select first pilot for Data Acquisition  
• Drive and facilitate RFP analysis  
• Close collaboration with Platform Modernisation team to ensure alignment of activities, timelines and dependencies",https://www.tecnoempleo.com/data-acquisition-lead-axiom-software-solutions/data/rf-5ab41aeed2abd3c74540
Ingeniero Desarrollo Scala y Spark,Arelance,N/A,31/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						¿Cómo vas a afrontar tu desarrollo profesional? Acompañado o en solitario, con vistas al futuro o sólo en el presente, con entusiasmo o sin ilusión.
En Arelance sabemos que las personas son el activo más importante dentro de una empresa, por ello  invertimos  tiempo y dedicación para encontrar los mejores profesionales de hoy y de mañana. No empleamos menos tiempo en escoger en nuestros clientes los mejores proyectos con proyección y en donde aportar realmente valor.
Formarás parte de un entorno cercano, joven y dinámico. Deberás estar preparado para poder adaptarte a los continuos cambios que supone trabajar en una compañía cuya constante es la Innovación, orientación al logro y el crecimiento profesional.
Seleccionamos un ingeniero de desarrollo con al menos 2 años de experiencia profesional en procesamiento de grandes volúmenes de datos utilizando Apache Spark y conocimientos en Scala para incorporación en un importante proyecto para Sector Aeronáutico.
REQUISITOS:
Experiencia en el procesamiento de grandes volúmenes de datos utilizando Apache Spark, así como conocimiento de Scala.
Familiaridad con el formato de almacenamiento de datos Parquet.
Conocimiento en Java SE11.
Deseable experiencia con otras tecnologías de Big Data como Hadoop, Hive o Kafka, así como experiencia en la implementación de soluciones con microservicios.
Formación en Ingeniería.
¿QUÉ OFRECEMOS?
-Incorporación a un proyecto en continuo desarrollo.
-Modalidad: remoto principalmente pero con asistencia a oficina para reuniones de equipo o con cliente.
-Condiciones salariales a negociar en función de la experiencia aportada.
-Integración en un proyecto colaborativo en expansión.
Si estás interesado/a en una gran oportunidad como ésta, inscríbete! Queremos conocerte!",https://www.tecnoempleo.com/ingeniero-desarrollo-scala-spark-arelance/java-microservicios-scala-spark-/rf-daf71202723fa36a4b4a
"Data Analyst (SQL, Spark y Python)",Digital Talent Agency,Barcelona,España,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Oferta de Trabajo: Data Analyst
Modalidad: Remoto (Zona horaria europea)
Empresa: Marketplace europeo Horario: 09:00 a 18:00 (horario europeo)
Requisitos Mínimos:
Conocimiento en Software Engineering: SOLID, Clean Code, TDD/DDD, arquitectura hexagonal, patrones de diseño.
Inglés fluido.
Perfil proactivo, con visión crítica y actualizado en tendencias tecnológicas.
Funciones:
Analizar datos para obtener insights clave del mercado.
Formular hipótesis y diseñar experimentos.
Crear reportes automatizados accesibles para toda la empresa.
Explorar el data lake y desarrollar modelos de Machine Learning.
Requisitos Técnicos:
3+ años de experiencia como Data Analyst/Data Scientist
SQL, Spark y Python (nivel avanzado)
Visualización de datos (Tableau o similar)
Estadística aplicada y Business Acumen (nivel avanzado)
Git (básico), ML models (intermedio), Inglés (intermedio)
¿Te apasiona el análisis de datos? Únete a un equipo puntero y marca la diferencia en un entorno data-driven. 🚀",https://www.tecnoempleo.com/data-analyst-sql-spark-python-digital-talent-agenc/python-sql-git-data-spa/rf-3fc41f215255a3158c4e
Técnico ABAP HCM (Integración),ConsulSAP,N/A,31/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						ConsulSAP busca Consultor Técnico ABAP HCM para Integración con:
SAP HR Technical consultant, expert on the SAP HR Modules, with at least 5 years of experience in ABAP programming.
Experience with a broad range of interface technologies like RFC, ALE, SFTP, Web Services SOA, Web Services Rest Full Method, API, etc....
Extensive integration skills between SAP and non-SAP environments with middleware connections like CPI, Snaplogic, and others
Experienced in HANA Programming.
Experienced in SAPUI5 Programming and Odata.
Experienced in non-standard functionality: infotypes, payroll and time functions and operations, user exits, Badis, enhancements, etc.
Experienced in object-oriented programming.
Strong communication skills and the ability to collaborate effectively with team members, stakeholders, and external vendors to ensure seamless system operations and prompt resolution of issues.
Soft skills: communication and user management, self-management and self-organized.
Desirable skills:
Knowledge of SAP basis and SAP system administration
Idiomas: Fluent in English. Valorable otros idiomas.
Ubicación: Teletrabajo con reuniones en cliente en Madrid
Duración: 31/08/2025, + renovación a confirmar (proyecto estable)
Colaboración: Freelance
Otros: el profesional deberá aportar su propio ordenador",https://www.tecnoempleo.com/tecnico-abap-hcm-integracion-consulsap/sap-api-data-hana-abap-rest/rf-ad11134222b3732ef043
Data Scientist (Python/Pyspark),Arelance,N/A,31/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						En Arelance sabemos que las personas son el activo más importante dentro de una empresa, por ello invertimos tiempo y dedicación para encontrar los mejores profesionales de hoy y de mañana.
No empleamos menos tiempo en escoger en nuestros clientes los mejores proyectos, con proyección y en donde aportar realmente valor.
Desde Arelance, en este momento, buscamos a tres profesionales con experiencia en Python - PySpark para proyecto enfocado en migración cloud.
¿Qué buscamos en ti?
- Al menos dos años de experiencia en proyectos similares
- Experiencia en desarrollo Python / PySpark
- Conocimientos de bases de datos relacionales - SQL
- Conocimiento de herramienta NoteBook
- Muy valorable experiencia en migraciones a cloud (AWS)
¿Cuáles serán algunas de tus funciones?
- Entrarás a formar parte del equipo de Big Data de uno de nuestros clientes principales. 
- Colaborarás en procesos de migración de SAS a plataformas Cloud AWS. 
- Desarrollo y mantenimiento de procesos mediante Python / PySpark.
¿Qué ofrecemos en esta posición?
- Acceso a formación
- Contratación indefinida desde el inicio
- Posibilidad de trabajar 100% en remoto dentro de España
- Banda salarial a negociar según perfil y experiencia aportada: De 23 a 29 K B/A
Si estás interesado/a en una gran oportunidad como ésta, ¡inscríbete! ¡Queremos conocerte!
** Sólo se valorarán candidatxs con permiso de trabajo y residencia vigente en España **",https://www.tecnoempleo.com/data-scientist-python-pyspark-arelance/python-sql-aws-data-spark-pyspark/rf-a3bd1492d23633f60543
Data Engineer Azure,NPR Spain,N/A,31/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						En NPR Spain, estamos en constante búsqueda de talento para seguir creciendo y ofrecer soluciones de vanguardia.
En este momento, estamos buscando un perfil junior/mid Data Engineer Azure para unirse a nuestro equipo y participar en proyectos innovadores en un entorno dinámico y colaborativo.
🔍 ¿QUÉ BUSCAMOS?
Buscamos un profesional con experiencia de al menos 2 años como Data Engineer en Azure, que tenga ganas de aportar en proyectos interesantes tanto a nivel técnico como en contacto directo con clientes. Si eres una persona que se siente cómoda trabajando en entornos dinámicos y quieres seguir creciendo en el mundo de la ingeniería de datos, ¡te estamos buscando!
💻 REQUISITOS TÉCNICOS: 
• Al menos 2 años de experiencia como Data Engineer en Azure.
• Experiencia en la creación de pipelines con Azure Data Factory.
• Conocimientos en SQL Server, incluyendo la creación de queries y modelado de datos.
• Valorable experiencia con Databricks.
• Experiencia en proyectos de migración a Azure es un plus.
🚀 Valoraremos positivamente:
• Experiencia en Big Data y otras herramientas de la nube.
• Certificaciones en Azure o en herramientas relacionadas.
🏢 ¿QUÉ OFRECEMOS?
• Contrato indefinido.
• Salario competitivo, acorde a la experiencia y habilidades del candidato.
• Modalidad 100% remota (flexibilidad para reuniones puntuales).
• Ubicación: Madrid
• Entorno de trabajo dinámico: Tendrás la oportunidad de continuar con proyectos nuevos tras finalizar el inicial, con continuidad a largo plazo.
• Oportunidades de crecimiento y aprendizaje.
¿Por qué unirte a nosotros?
Trabajarás en proyectos de alta tecnología, estarás en un equipo que fomenta el aprendizaje y crecimiento, y tendrás la oportunidad de poner en práctica tus conocimientos en un entorno que valora la proactividad y la comunicación abierta.
Si eres un profesional con la motivación y la energía para desarrollarte como Data Engineer Azure, ¡queremos conocerte!",https://www.tecnoempleo.com/data-engineer-azure-npr-spain/azure-data-factory-sql-server-databricks-big/rf-e617182b627d43b3cf43
Machine Learning Engineer,Serem,N/A,31/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Desde Serem nos encontramos en la búsqueda de un COMPUTER VISION ENGINEER con al menos 3 años de experiencia para importante proyecto.
Funciones:
• Desarrollar aplicaciones de COMPUTER VISION y DEEP LEARNING relacionadas con la detección de objetos, segmentación de objetos y detección de actividades/acciones.
• Pensamiento científico y capacidad para inventar, implementar y liderar desarrollos tecnológicos.
• Dedicación a la exploración industrial y de mercado en cuanto a capacidades de aprendizaje automático, evaluando y liderando estudios de viabilidad y aplicaciones.
• Utilización de hardware e imágenes existentes, además de nuevas técnicas de recopilación de datos de imágenes, para producir modelos y algoritmos innovadores de análisis de imágenes.
• Desarrollo de enfoques de aprendizaje automático que mejoren la velocidad y precisión del desarrollo de algoritmos de imágenes para métodos de inspección y control de calidad.
• Liderar la ideación, creación de prototipos y desarrollo de software de inteligencia artificial.
• Demostrar experiencia en la resolución de problemas de visión por computadora.
• Desarrollar algoritmos de aprendizaje profundo y aprendizaje automático tradicional para el negocio.
• Diseñar y desarrollar arquitecturas de software escalables.
• Facilitar el diseño e implementación del equipo de hardware de visión necesario para la recopilación de datos de imágenes.
• Crear y mantener la arquitectura de canalización de datos para el desarrollo de algoritmos de aprendizaje automático.
REQUISITOS:
• Mínimo 2 años de experiencia industrial en el desarrollo y despliegue de aplicaciones de COMPUTER VISION y MACHINE LEARNING en producción a gran escala.
• Experiencia en desarrollo de software, integración con algoritmos de aprendizaje profundo y despliegue en producción.
• Dominio en la comprensión científica e implementación de arquitecturas de aprendizaje profundo en Visión por Computador (clasificación de imágenes, detección de objetos, segmentación, estimación de poses) desde la concepción hasta el despliegue en producción.
• Desarrollo de software en Python, Deep Learning (TensorFlow y PyTorch), bibliotecas de aprendizaje automático (OpenCV, Scikit-learn, NumPy, Pandas) y análisis de datos/informes.
• DevOps: gestión de código, control de versiones, revisión de código, CI/CD, gestión de configuraciones, monitoreo y contenedorización.
• MLOps: gestión de experimentos (versionado de modelos, versionado de parámetros, métricas de rendimiento del modelo), integración, servicio, despliegue, pruebas y monitoreo continuo.
• DataOps: recopilación de datos, anotación, calidad, visualización, versionado e ingeniería de datos.
• Inglés avanzado
DESEABLE:
• Máster o Doctorado en Ciencias de la Computación, Ingeniería, Matemáticas o Estadística, con especialización en visión por computadora y aprendizaje profundo.
• Dominio de frameworks de aprendizaje profundo (Tensorflow, Keras o Pytorch).
• Dominio de bibliotecas de Visión por Computadora y Aprendizaje Automático (OpenCV, Scikit-learn, Numpy, Pandas).
• Experiencia en desarrollo de software en aplicaciones multihilo.
• Dominio en programación en C++.
• Experiencia con Python, C++, NVIDIA Jetson, ONNX, OpenVINO y TensorRT.
• Experiencia en algoritmos de imágenes en 3D.",https://www.tecnoempleo.com/machine-learning-engineer-serem/python-c-data-ci-cd-scala/rf-26151c30f2ba83675f4d
FX Business analyst,Axiom Software Solutions,N/A,31/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						FX Business Analyst
***please do not upload candidates without having completed the test attached to the request. Also, with wide experience working with Murex. It is mandatory otherwise they will be rejected. (FX Events Management case.pdf)***
Hybrid mode: 2 days in office by sprint (2 weeks)
Under the FX business line within Market department of Corporate and Investment division it is been searched a Business Analysist profile for the FX tribe which is a team of more than 70 people. The FX tribe is in charge of delivering the projects demanded by the FX trading business, under the Portfolio & Risk Management squad looking for the candidate it is managed the FX systems for STP and FX Portfolio and Risk Management, where we create intelligent logic and integrate with other systems, such us Murex, Back Office or Regulatory systems, among other. Also, it is manged the implementation of new products or capabilities that FX Business may need across the different countries, having especial focus with Murex integration and configurations.
Essential
• Wide experience working with Murex, especially with FX products (Cash and Volatility). No candidates without these requirements will be considered.
• Deep knowledge of FLEX libraries in Murex and PYMX architecture and having experience with it.
• Murex Functional knowledge. Modules.
• Hands-on business analysis skillset across the full project life cycle: able to deliver high quality technology solutions on time and budget.
• Ability to work in a demanding environment and engage with senior front-office users.
• Previously have worked in a Front office or Middle/Back Office or Risk Management areas.
• Excellent knowledge of FX products (Cash and Volatility). Good knowledge of FX Markets.
• Excellent written and verbal communication skills in English to support the authoring of business documents and presentations, running workshops and managing relationships with stakeholders.
• Accurate and comprehensive gathering of requirements to enable the formation of coherent specifications.
• A good understanding of the software development lifecycle and the role of the Business Analyst within it.
• Experience in the integration of products and events in Murex or other MO/BO systems, having a solid understating end to end of ti product management.
• An ability to conduct careful, structured analysis on complex problems or requirements to identify and present defensible conclusic and solutions.
• Experience in delivering logical and comprehensive test strategies and clear, concise test cases.
• Collaborate and help define the technical requirements considering design and manage testing cycles.
• 5+ years working in Financial Services/Banking.
Highly valuable but not essential:
• Expertise in SLQ databases and Murex database architecture.
• Murex technical knowledge. Services and other technical modules.
• Linux/scripting
• Technical knowledge about parallel computing and evaluation/AWS
• Agile development/Software life cycle
• Ability to code in Python some scripts for benchmarking files or generating ad hoc reports when necessary.
• Spanish knowledge (Optional)
As material to support the interview conversation, a practical exercise is required to be delivered previously to the interview. This exercise reflects some of the activities to be executed by the Business Analyst role in a daily basis.",https://www.tecnoempleo.com/fx-business-analyst-axiom-software-solutions/python-linux-aws-agile-data-e/rf-df641a19b2dcf3471f47
Senior Business Warehouse Developer,Pixelcode Technologies,N/A,31/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						An exciting opportunity has arisen to join a global organisation as an experienced Senior Business Warehouse Developer, Valencia (Spain) on a Contract Basis (5 Days Per week onsite). The Senior Business Warehouse (BW) Developer is responsible for designing, implementing, and maintaining SAP BW solutions to support the organizations data analytics and reporting needs. This role requires a deep understanding of SAP BW/4HANA architecture, data modeling, and performance optimization to ensure efficient data extraction, transformation, and loading (ETL) processes.
Required Skills & Experience:
5+ years of experience in SAP BW development.
Expertise in SAP BW/4HANA (architecture, data modeling, optimization).
Strong knowledge of InfoObjects, InfoCubes, DSOs, and CompositeProviders.
Experience with SAP extractors and data integration.
Proficiency in Process Chains for automation.
Knowledge of CDS Views and performance tuning.
Hands-on experience in BW query optimization.
Configure and enhance SAP standard and custom data extractors.
Develop and manage InfoCubes, DSOs, and master data tables.
Build security and authorization for data structures.
Automate processes using Process Chains.
Integrate SAP BW with Oracle Data Warehouse.
Monitor production jobs and troubleshoot issues.
Work with SAP support to resolve system challenges.
ABAP programming for data extraction and transformation.
Experience with Rev-Trac for SAP change management.
Familiarity with SAP Business Technology Platform, BW/HANA, Business Data Cloud, and SAC Analytics Cloud.
Ability to translate business needs into technical solutions.
Strong communication and collaboration skills with global teams.
Ability to work independently on deliverables.",https://www.tecnoempleo.com/senior-business-warehouse-developer-pixelcode-tech/sap-oracle-data-etl-han/rf-e0b01996f25bd3bfd64c
QA Automatization Developer,Axiom Software Solutions,N/A,31/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						EXPERIENCE
English C1 is Mandatory 
•	Essential:
•	Participation in the development of solutions in the definition and the testing.
•	Collaborate in the execution of the agile methodology of product development.
•	Experience and knowledge in testing microservices, APIs and Kafka
•	From 1 years of experience using the required technologies and tools.
•	Knowledge of Continuous Integration and Continuous Delivery (CI/CD).
•	Experience In TDD/BDD practices
 
•	Nice to have:
•	Knowledge in Trade & Supply Chain Finance products
•	Knowledge in payments channels/formats (ISO)
•	Knowledge in accounting and regulatory reporting  
SKILLS & KNOWLEDGE
 
•	Essential:
•	Agile Methodologies (Scrum and Kanban).
•	User level knowledge JIRA, Confluence and Microsoft Teams tools.
•	Testing tools: SOAP, Postman, Jmeter
•	Knowledge in Java
•	Knowledge in Python
•	Knowledge in Selenium
•	Knowledge of relational databases (SQL)
•	Highly fluent in English: both written and spoken.",https://www.tecnoempleo.com/qa-automatization-developer-axiom-software-solutio/java-python-sql-api-jir/rf-da2f19e0e24a638c744a
